time,flux,object
127.69182448369249,49769.863,8
127.71225893806697,49773.12,8
127.73269329208416,49780.008,8
127.75312754610786,49777.457,8
127.77356190001592,49781.26,8
127.79399635380103,49775.465,8
127.8144306073591,49769.016,8
127.8348649608015,49760.7,8
127.85529941423738,49798.426,8
127.87573366744618,49793.055,8
127.89616802042292,49768.59,8
127.91660237339966,49780.71,8
127.9370367262527,49770.016,8
127.9574710788802,49770.42,8
127.9779054315004,49780.87,8
127.99833988389582,49787.387,8
128.0187741361733,49769.73,8
128.0392084883351,49760.547,8
128.0596427403725,49774.17,8
128.08007719230227,49790.49,8
128.24355200270656,49770.945,8
128.26398625347065,49782.332,8
128.28442070400342,49769.9,8
128.30485505441175,49784.32,8
128.32528930471017,49766.145,8
128.36615810495277,49765.81,8
128.3865924549027,49777.08,8
128.40702680461982,49772.152,8
128.42746115432965,49762.066,8
128.44789550381392,49766.188,8
128.4683298531745,49787.465,8
128.4887641024252,49770.44,8
128.50919855156098,49785.188,8
128.52963290046318,49781.848,8
128.55006714935735,49777.92,8
128.57050159802748,49767.6,8
128.59093594657315,49768.875,8
128.61137019500893,49763.598,8
128.63180454332905,49775.816,8
128.65223899153352,49783.184,8
128.67267333961354,49778.555,8
128.69310758746724,49782.234,8
128.71354203519877,49779.594,8
128.7339763828204,49772.113,8
128.75441063032486,49773.168,8
128.77484497771366,49762.453,8
128.81571367201832,49770.285,8
128.83614801893418,49785.152,8
128.85658236585732,49773.53,8
128.87701671254763,49776.3,8
128.8974510590051,49766.305,8
128.9178854054553,49772.42,8
128.93831975167996,49765.41,8
128.95875409789733,49768.676,8
128.97918844388914,49783.527,8
128.9996226898802,49776.715,8
129.02005713563997,49780.74,8
129.04049148115882,49776.918,8
129.06092572668422,49771.96,8
129.08136017197103,49773.188,8
129.10179451703152,49761.273,8
129.12222886209202,49775.45,8
129.14266310715175,49770.86,8
129.1630975519729,49781.05,8
129.18353189656773,49777.96,8
129.2039661411618,49775.977,8
129.2244005855173,49772.4,8
129.24483492964646,49778.562,8
129.26526917377487,49795.78,8
129.28570351766393,49763.24,8
129.30613796156103,49786.92,8
129.32657220522378,49782.047,8
129.34700654888002,49787.95,8
129.36744099231146,49773.207,8
129.38787523550857,49775.215,8
129.40830957869912,49784.72,8
129.42874392166414,49768.25,8
129.44917836462264,49771.938,8
129.4696126073541,49787.12,8
129.49004694985342,49776.414,8
129.51048139235354,49784.63,8
129.53091563461203,49770.676,8
129.55134997687856,49774.82,8
129.57178431891225,49804.977,8
129.59221866070584,49783.25,8
129.6126530025067,49795.516,8
129.63308734407474,49778.137,8
129.6535216856355,49781.32,8
129.6739560269707,49800.48,8
129.6943903683059,49770.215,8
129.714824709401,49782.43,8
129.73525905027054,49780.863,8
129.75569339114008,49785.72,8
129.77612773176952,49774.844,8
129.79656217217416,49778.574,8
129.81699641257728,49788.05,8
129.83743075274106,49788.977,8
129.8578650929121,49795.99,8
129.87829943285033,49775.22,8
129.89873377278127,49776.188,8
129.91916811248666,49779.36,8
129.93960245195922,49768.19,8
129.9600367914245,49779.723,8
130.0009053699032,49789.316,8
130.02133980890358,49786.52,8
130.04177414767764,49768.156,8
130.06220838645095,49784.566,8
130.0826427249849,49789.02,8
130.10307716329407,49790.395,8
130.12351140160172,49769.535,8
130.14394573990285,49780.75,8
130.16438017774635,49770.98,8
130.1848145155891,49790.496,8
130.2052487534238,49773.25,8
130.22568309103372,49777.805,8
130.24611752841156,49777.13,8
131.5130129692552,39508.44,9
131.53344756006118,39500.652,9
131.55388205064082,39507.137,9
131.57431644121243,39497.72,9
131.59475093155925,39515.39,9
131.61518552190682,39525.13,9
131.63561991202005,39526.52,9
131.65605440189393,39494.4,9
131.67648899177584,39514.19,9
131.6969234814169,39517.67,9
131.71735787083162,39511.49,9
131.7377923602471,39513.066,9
131.75822694942326,39507.863,9
131.77866133860516,39520.49,9
131.799095827555,39528.05,9
131.81953041626548,39518.33,9
131.83996480498172,39518.67,9
131.8603992934659,39510.44,9
131.88083378194278,39519.04,9
131.90126827019412,39515.97,9
131.92170275821263,39516.35,9
131.9421372462239,39508.37,9
131.96257173400954,39514.58,9
131.9830062215624,39532.33,9
132.00344070910796,39519.836,9
132.02387509642722,39516.04,9
132.044309683748,39518.305,9
132.0647441708279,39520.42,9
132.0851785576815,39525.445,9
132.10561304453586,39523.01,9
132.12604763115087,39510.65,9
132.1464820175388,39526.008,9
132.1669165039275,39533.227,9
132.18735109007685,39533.996,9
132.2077855762327,39526.895,9
132.22821996215498,39536.938,9
132.24865444784518,39540.203,9
132.26908903352887,39523.84,9
132.28952341898548,39531.53,9
132.30995790420275,39526.574,9
132.33039248942805,39535.594,9
132.350826874419,39530.35,9
132.3712613594107,39528.184,9
132.39169584392948,39529.15,9
132.41213032868836,39541.58,9
132.4325648129743,39529.676,9
132.45299929726752,39537.9,9
132.4734338815615,39544.605,9
132.49386826562113,39546.99,9
132.5143027494414,39531.523,9
132.53473713303538,39540.582,9
132.5551717166236,39546.33,9
132.5756061999855,39533.508,9
132.59604058334662,39543.887,9
132.61647516647645,39536.03,9
132.6369096493654,39557.58,9
132.65734413226164,39545.027,9
132.67777851492428,39532.055,9
132.69821309734834,39542.473,9
132.71864757977892,39541.83,9
132.7390819619759,39547.89,9
132.7595165439343,39550.52,9
132.7799510258992,39558.438,9
132.80038540763053,39551.742,9
132.8208198893553,39554.53,9
132.84125447085535,39562.895,9
132.861688852121,39550.098,9
132.88212333338015,39566.2,9
132.9025579144145,39556.734,9
132.9229922952145,39563.086,9
132.94342677600798,39575.562,9
132.9638612565759,39573.72,9
132.98429583691177,39564.242,9
133.00473021723883,39571.684,9
133.0251646973411,39568.19,9
133.04559917744336,39563.297,9
133.06603365730552,39574.863,9
133.08646813694213,39561.695,9
133.10690261657874,39566.055,9
133.12733709597524,39567.426,9
133.14777157514618,39577.703,9
133.1682060540843,39577.35,9
133.18864053301513,39575.906,9
133.209075111954,39575.96,9
133.22950949065853,39577.168,9
133.2499439691237,39591.99,9
133.27037844736333,39574.547,9
133.29081292560295,39573.05,9
133.3112474036025,39585.58,9
133.33168178137566,39593.59,9
133.3521163591504,39581.27,9
133.37255083668424,39588.195,9
133.39298531422537,39588.035,9
133.41341979153367,39573.63,9
133.43385426860186,39586.484,9
133.4542887454445,39589.082,9
133.47472312228638,39585.21,9
133.4951576991225,39609.223,9
133.51559217549948,39598.035,9
133.5360265518757,39592.52,9
133.55646112801332,39595.816,9
133.57689560415747,39602.91,9
133.59732998006805,39609.18,9
133.61776445573923,39600.33,9
133.63819903141848,39611.336,9
133.65863350685686,39612.293,9
133.67906788206892,39603.668,9
133.6995024572825,39607.59,9
133.7199369322625,39595.688,9
133.74037130723443,39609.72,9
133.7608057817488,39606.21,9
133.7812403562566,39599.99,9
133.80167473077017,39613.734,9
133.82210920505167,39611.203,9
133.84254367910034,39607.38,9
133.8629781529089,39611.062,9
133.88341262672475,39610.01,9
133.90384710030776,39607.293,9
133.92428157365066,39616.266,9
133.94471604700084,39627.94,9
133.9651505201182,39614.723,9
133.9855848932275,39616.863,9
134.00601946611278,39625.105,9
134.02645393876446,39606.414,9
134.04688831117528,39613.758,9
134.0673228835949,39621.574,9
134.08775735578092,39610.523,9
134.1081917279589,39631.746,9
134.1286261999121,39623.49,9
134.14906077163323,39628.355,9
134.1694952431135,39627.38,9
134.18992961460026,39617.324,9
134.21036418585572,39624.914,9
134.23079865710315,39624.508,9
134.25123302812426,39634.703,9
134.2716674989133,39624.984,9
134.292102069463,39614.457,9
134.31253644001845,39615.926,9
134.33297091034183,39604.977,9
134.3534054806587,39614.824,9
134.37383985074848,39640.88,9
134.4147087902238,39630.617,9
134.4351432598487,39629.043,9
134.45557772924076,39663.258,9
134.47601219862554,39630.81,9
134.4964467675527,39622.457,9
134.51688113671116,39633.84,9
134.53731560539745,39617.117,9
134.55774997409026,39639.51,9
134.57818454255175,39649.133,9
134.59861901077238,39623.03,9
134.61905337899952,39635.508,9
134.6394878469946,39630.332,9
134.65992241498316,39653.496,9
134.68035688251257,39630.062,9
134.70079135004198,39639.83,9
134.72122581756412,39639.938,9
134.74166028462787,39633.367,9
134.76209465169086,39629.29,9
134.78252911874733,39635.465,9
134.80296368557902,39630.074,9
134.82339815194428,39627.516,9
134.8438325185416,39634.473,9
134.86426708466752,39659.508,9
134.88470155079995,39626.535,9
134.9051360169251,39636.12,9
134.9255703825911,39632.715,9
134.94600494825863,39634.402,9
134.9664394136853,39637.734,9
134.98687377911847,39631.15,9
135.00730834432034,39635.047,9
135.02774280928134,39640.066,9
135.04817717401602,39633.93,9
135.06861163875146,39627.55,9
135.08904620324756,39643.71,9
135.10948056774942,39620.254,9
135.1299150320192,39635.97,9
135.15034959604964,39624.984,9
135.17078405985376,39632.062,9
135.19121842365712,39619.34,9
135.2116528872211,39628.69,9
135.23208745056036,39657.066,9
135.25252181389806,39615.562,9
135.2729562769964,39623.926,9
135.29339063986845,39614.992,9
135.313825202742,39622.75,9
135.3342596653747,39648.805,9
135.35469402778108,39629.555,9
135.37512858995615,39627.594,9
135.39556305212318,39623.863,9
135.41599751406466,39621.64,9
135.43643187600537,39617.082,9
135.45686643747467,39618.26,9
135.4773008989505,39636.176,9
135.49773526042554,39628.67,9
135.518169821662,39623.145,9
135.53860428267217,39613.785,9
135.55903864344873,39618.957,9
135.57947310399322,39629.742,9
135.5999076645312,39622.688,9
135.62034202507493,39632.543,9
135.6407764851465,39625.35,9
135.66121104522608,39608.29,9
135.68164550507208,39628.074,9
135.70207986491732,39614.547,9
135.7225143242904,39608.496,9
135.7429488836715,39610.758,9
135.7633832430438,39599.37,9
135.78381770195847,39610.188,9
135.8042522608739,39615.223,9
135.82468661978783,39607.305,9
135.84512107822957,39621.3,9
135.86555553667858,39600.62,9
135.8859899948875,39596.242,9
135.90642445310368,39586.297,9
135.9268589108542,39606.562,9
135.94729326860397,39606.395,9
135.96772782634798,39616.746,9
135.98816228363285,39611.953,9
136.00859664091695,39614.734,9
136.0290311981953,39601.0,9
136.0494656550145,39600.773,9
136.06990001183294,39604.117,9
136.09033446841204,39603.574,9
136.11076902499917,39604.42,9
136.1312034811126,39606.727,9
136.15163783723256,39598.125,9
136.17207239335403,39591.87,9
136.19250684900908,39589.082,9
136.2129412046561,39573.02,9
136.23337566031114,39437.02,9
136.253810215494,39376.25,9
136.27424457068264,39373.453,9
136.37641684382834,39418.402,9
136.39685129807913,39549.527,9
136.41728575210436,39587.17,9
136.43772020589677,39595.746,9
136.45815475944983,39600.676,9
136.47858911300864,39593.977,9
136.49902356633538,39596.957,9
136.51945801942202,39591.6,9
136.53989247251593,39591.62,9
136.560326925377,39601.047,9
136.580761377998,39597.336,9
136.6011958303934,39585.76,9
136.62163028278883,39575.87,9
136.64206473494414,39590.58,9
136.66249918710673,39579.344,9
136.68293363880366,39570.656,9
136.7033680904933,39596.45,9
136.7238025419574,39582.793,9
136.74423689342075,39595.832,9
136.76467144441267,39587.758,9
136.7851058954111,39587.47,9
136.80554024640878,39584.562,9
136.82597479693504,39588.45,9
136.84640924746782,39594.38,9
136.8668436977605,39587.105,9
136.88727804805967,39590.945,9
136.90771259789472,39575.977,9
136.928147047729,39578.547,9
136.94858139755524,39572.312,9
136.96901594692463,39575.637,9
136.98945039628595,39581.684,9
137.009884745421,39568.23,9
137.0303191945568,39569.066,9
137.0507537432277,39586.375,9
137.07118809188978,39562.164,9
137.09162254032708,39584.24,9
137.1120570887579,39574.223,9
137.13249143696157,39567.594,9
137.1529258849332,39569.418,9
137.17336033267202,39576.14,9
137.1937948804043,39579.28,9
137.21422922790953,39569.68,9
137.23466367518267,39555.773,9
137.25509802221495,39556.273,9
137.27553256925603,39576.78,9
137.2959670160635,39571.61,9
137.31640136263013,39585.84,9
137.33683590920555,39564.21,9
137.35727035554737,39571.46,9
137.3981391475245,39573.43,9
137.4185736934014,39569.01,9
137.43900813903747,39571.72,9
137.4594424844472,39567.1,9
137.47987702962564,39547.824,9
137.50031147479604,39563.445,9
137.5207458197401,39559.52,9
137.54118026445212,39559.76,9
137.56161480915762,39577.07,9
137.5820491534032,39577.523,9
137.60248359764955,39567.555,9
137.6229181418894,39551.85,9
137.64335258567007,39551.855,9
137.66378692945,39553.15,9
137.68422137299058,39558.457,9
137.7046559165392,39572.855,9
137.72509025962063,39555.594,9
137.74552470269555,39558.574,9
137.76595924554567,39552.49,9
137.78639358839428,39563.91,9
137.8068280307707,39561.793,9
137.82726237315364,39551.426,9
137.8476969155381,39559.703,9
137.86813135744887,39563.12,9
137.88856579936692,39561.1,9
137.90900014105137,39562.66,9
137.92943468249723,39563.43,9
137.9498691239496,39556.133,9
137.9703034651684,39561.258,9
137.9907380061486,39574.254,9
138.0111724469025,39557.746,9
138.03160678765562,39561.43,9
138.05204122817668,39539.598,9
138.0724757684584,39564.438,9
138.0929102085138,39557.12,9
138.11334454856114,39558.754,9
138.13377908838447,39565.035,9
138.1542135279742,39554.16,9
138.17464786732307,39558.01,9
138.19508230667998,39560.82,9
138.2155168458048,39563.203,9
138.23595128468878,39560.844,9
138.25638562334643,39552.27,9
138.2768201620056,39561.363,9
138.2972546004239,39564.66,9
138.3176889386159,39562.86,9
138.33812337657582,39553.613,9
138.35855791452923,39562.395,9
138.37899235225632,39550.562,9
138.39942668974982,39574.566,9
138.41986122723756,39566.293,9
138.440295664499,39568.32,9
138.460730001294,39553.406,9
138.48116443831532,39572.43,9
138.50159897487902,39548.332,9
138.5220333114412,39562.055,9
138.54246774776402,39554.44,9
138.5629021838613,39553.97,9
138.58333661995857,39567.26,9
138.6037710555829,39553.58,9
138.62420549121452,39561.562,9
138.6446399266133,39560.953,9
138.66507436200482,39568.88,9
138.68550879717077,39554.492,9
138.70594313210313,39572.69,9
138.7263776667969,39552.45,9
138.74681210126437,39559.023,9
138.76724643573107,39573.707,9
138.78768096995918,39566.19,9
138.80811540396098,39564.5,9
138.8285497377292,39553.44,9
138.84898417149088,39564.184,9
138.86941870502778,39574.6,9
138.8898531383311,39565.98,9
138.91028747163364,39559.758,9
138.93072200446477,39539.23,9
138.95115643730242,39549.9,9
138.9715907698992,39567.3,9
138.992025202504,39561.375,9
139.01245973464393,39578.176,9
139.03289406678232,39560.13,9
139.05332849868137,39550.254,9
139.07376303058845,39539.645,9
139.09419736202108,39536.35,9
139.11463179346174,39574.945,9
139.13506622466957,39561.023,9
139.15550065564457,39564.64,9
139.1759350866123,39557.617,9
139.19636951735447,39560.81,9
139.21680384786305,39571.605,9
139.23723837813304,39577.33,9
139.25767280840955,39567.637,9
139.27810713821964,39569.777,9
139.29854166802397,39565.51,9
139.318976097602,39554.277,9
139.33941052717273,39573.29,9
139.35984485651716,39553.746,9
139.38027938563027,39567.43,9
139.4007138145098,39548.55,9
139.42114814314846,39562.0,9
139.4415826717959,39555.074,9
139.4620171002025,39580.7,9
139.48245142838277,39566.023,9
139.50288585633098,39566.664,9
139.5233203840471,39559.297,9
139.54375471175445,39565.547,9
139.564189139237,39548.715,9
139.58462366648018,39552.83,9
139.60505799372913,39565.062,9
139.625492420746,39576.066,9
139.64592684753006,39568.84,9
139.66636137407477,39564.82,9
139.6867957003924,39553.62,9
139.70723012671078,39563.97,9
139.7276645527891,39551.438,9
139.7480989786418,39562.49,9
139.7685334042617,39558.29,9
139.78896782964148,39571.37,9
139.80940225502854,39559.152,9
139.82983668018278,39555.93,9
139.8502711050969,39557.598,9
139.8707055300183,39575.11,9
139.89113995447406,39566.754,9
139.91157437892252,39571.22,9
139.93200880314544,39567.1,9
139.95244332736183,39557.727,9
139.97287765111832,39565.203,9
139.99331207487558,39584.023,9
140.01374639839923,39576.66,9
140.0341809216843,39564.676,9
140.0546153449759,39560.344,9
140.07504976802738,39572.176,9
140.09548419062048,39555.258,9
140.1159186134464,39566.58,9
140.13635303580668,39557.18,9
140.15678735792608,39568.418,9
140.17722188005428,39559.344,9
140.1976563019416,39560.863,9
140.21809062360262,39560.113,9
140.23852514526516,39573.895,9
140.2589595666941,39569.934,9
140.27939388764935,39544.832,9
140.29982830861263,39556.62,9
140.3202628295694,39560.57,9
140.34069715006626,39567.402,9
140.38156599082868,39560.41,9
140.40200051085412,39563.445,9
140.4224348306525,39564.81,9
140.44286925045162,39562.062,9
140.4633037700114,39561.746,9
140.48373808934411,39552.656,9
140.50417250844475,39552.99,9
140.52460682753735,39560.57,9
140.5450413461731,39546.99,9
140.56547576480807,39605.203,9
140.58591018320294,39556.53,9
140.6063446016051,39570.33,9
140.62677901954157,39558.93,9
140.64721343747078,39547.117,9
140.66764775517368,39537.75,9
140.68808227264526,39548.38,9
140.70851668987598,39560.01,9
140.7289510071132,39556.367,9
140.74938552411913,39552.348,9
140.7698199408842,39558.645,9
140.79025425742293,39554.855,9
140.8106886737296,39554.42,9
140.83112319002976,39556.047,9
140.8515576061036,39560.094,9
140.87199192194385,39553.047,9
140.89242633754475,39560.16,9
140.9128608531537,39560.668,9
140.93329516829544,39551.57,9
140.9537295834307,39560.273,9
140.9741640983411,39567.164,9
140.99459841301723,39550.637,9
141.0150328276868,39556.688,9
141.03546724213084,39558.184,9
141.0559016561092,39556.176,9
141.07633607031312,39562.836,9
141.09677048405865,39563.39,9
141.11720489757136,39551.77,9
141.13763931107678,39558.3,9
141.15807372435663,39547.64,9
141.1785080374029,39561.953,9
141.19894255021063,39557.71,9
141.21937696302484,39560.938,9
141.23981127560546,39555.035,9
141.2602457879475,39569.05,9
141.28068020006322,39571.72,9
141.30111451194534,39577.434,9
141.32154892358813,39573.75,9
141.34198343523894,39565.652,9
141.36241784665617,39553.793,9
141.38285215783253,39548.656,9
141.4032865687841,39549.598,9
141.42372107973642,39565.62,9
141.44415549044788,39566.35,9
141.46458980093303,39562.438,9
141.48502431118686,39557.95,9
141.50545872119983,39551.293,9
141.52589303098648,39577.574,9
141.5463274407739,39561.355,9
141.5667618503212,39562.9,9
141.5871963596437,39558.457,9
141.60763066873187,39586.09,9
141.62806517781428,39563.516,9
141.64849958643754,39570.992,9
141.66893389506004,39560.797,9
141.6893683034432,39564.746,9
141.70980281160155,39565.312,9
141.7302371197584,39574.18,9
141.75067152744305,39566.06,9
141.77110603513574,39570.28,9
141.7915403425941,39564.6,9
141.8119747498131,39561.285,9
141.83240915703936,39568.977,9
141.85284356379998,39569.008,9
141.87327797055332,39567.67,9
141.8937123770811,39557.145,9
141.91414688337682,39569.91,9
141.93458118966373,39571.535,9
141.95501559549302,39570.934,9
141.97544990132155,39556.125,9
141.9958844069115,39565.7,9
142.01631881227513,39567.594,9
142.03675311740517,39566.02,9
142.05718752229586,39563.06,9
142.0776220271946,39570.09,9
142.09805643185973,39566.574,9
142.11849073629128,39573.543,9
142.13892524048424,39554.96,9
142.1593596444509,39562.98,9
142.1797939484095,39559.758,9
142.2002283521433,39556.094,9
142.22066285564506,39567.32,9
142.24109715891245,39563.652,9
142.2615315619405,39557.91,9
142.28196606474376,39565.0,9
142.3024003675382,39558.348,9
142.32283477010787,39554.35,9
142.3432691724447,39578.02,9
142.3637036745422,39568.61,9
142.3841379764126,39557.465,9
142.40457237828377,39560.062,9
142.4250068799156,39567.88,9
142.44544118132035,39576.254,9
142.46587558249303,39572.22,9
142.4863098834321,39569.2,9
142.50674438413262,39549.75,9
142.52717878483963,39567.684,9
142.54761318530657,39570.832,9
142.56804748554714,39558.75,9
142.58848198555643,39566.023,9
142.60891638533212,39568.105,9
142.62935068509978,39574.58,9
142.64978518441058,39577.89,9
142.67021958371333,39558.7,9
142.69065388278975,39568.95,9
142.71108828163415,39572.844,9
142.73152278047928,39568.79,9
142.75195707884995,39562.934,9
142.77239147722867,39571.035,9
142.79282597536803,39574.684,9
142.81326027328032,39566.23,9
142.83369467096054,39545.004,9
142.85412906864076,39562.2,9
142.8745635658488,39570.375,9
142.8949978630626,39567.21,9
142.91543226004433,39552.94,9
142.9358667567867,39564.547,9
142.956301053302,39570.98,9
142.97673544981808,39550.9,9
142.99716974586045,39557.496,9
143.0176042419116,39561.344,9
143.0380386377292,39557.18,9
143.05847303330663,39547.715,9
143.07890742865857,39558.414,9
143.09934182401048,39544.875,9
143.11977621888946,39557.55,9
143.1402106137757,39567.402,9
143.16064500842185,39555.883,9
143.18107940284244,39562.36,9
143.20151369702944,39536.93,9
143.2219480912172,39549.71,9
143.24238258493278,39543.184,9
143.26281697865488,39551.496,9
143.28325137213687,39553.965,9
143.3036857653933,39556.035,9
143.32412015864975,39539.367,9
143.36498884399043,39540.145,9
143.38542333654914,39548.613,9
143.40585772886698,39531.08,9
143.4262920209585,39528.438,9
143.4467265128187,39537.684,9
143.46716090467817,39528.03,9
143.48759519606392,39541.09,9
143.5080295874577,39525.277,9
143.52846407861216,39521.137,9
143.5488984695403,39527.36,9
143.56933276023483,39524.13,9
143.5897672509309,39534.453,9
143.61020164115325,39520.93,9
143.63063593138213,39508.234,9
143.65107032137894,39515.97,9
143.6715048111364,39501.496,9
143.6919391006668,39512.477,9
143.7123734899651,39506.812,9
143.7328078790233,39510.613,9
143.7532422680888,39531.26,9
143.77367665692145,39514.09,9
143.794111045514,39506.7,9
143.814545433881,39511.645,9
143.83497982201516,39493.727,9
143.8554142099092,39491.16,9
143.87584849780978,39495.54,9
143.89628298547905,39501.188,9
143.9167173726746,39487.12,9
143.9371516598767,39494.67,9
143.9575861470803,39508.367,9
143.9780205338102,39495.387,9
143.99845482031378,39503.688,9
144.01888920681813,39507.17,9
144.03932369308313,39509.684,9
144.05975807912182,39490.04,9
144.08019236492692,39481.086,9
144.10062685049343,39508.836,9
144.12106123583362,39487.62,9
144.14149552117306,39486.367,9
144.1619299060403,39479.035,9
144.3458393624387,39479.35,9
144.3662737454506,39467.94,9
144.3867080282289,39461.547,9
144.40714251100144,39462.94,9
144.42757689331484,39462.56,9
144.44801117562747,39463.992,9
144.46844565770152,39463.57,9
144.48888003954926,39469.58,9
144.5093143211634,39456.285,9
144.5297487025382,39458.754,9
144.5501831836882,39455.055,9
144.57061756483745,39451.055,9
144.5910518457531,39446.09,9
144.61148632643017,39457.934,9
144.6319207066481,39449.523,9
144.6523549870908,39456.74,9
144.6727893670759,39443.62,9
144.69322384682891,39456.72,9
144.71365812657314,39462.316,9
144.7340925058597,39441.363,9
144.7545269851471,39439.223,9
144.77496126419285,39441.414,9
144.79539564301376,39433.83,9
144.81583002160187,39423.305,9
144.83626450018346,39445.145,9
144.85669877830514,39444.375,9
144.8771331564276,39437.38,9
144.89756753430993,39443.746,9
144.9180019119667,39424.46,9
144.9384362893907,39420.625,9
144.9588706665745,39427.76,9
144.97930514353357,39439.914,9
144.9997394204911,39432.363,9
145.02017379697645,39426.883,9
145.04060817346908,39418.867,9
145.06104254972888,39415.535,9
145.08147692574858,39418.367,9
145.1019113015427,39411.266,9
145.12234577710478,39424.03,9
145.14278005242522,39424.17,9
145.1632144277537,39425.418,9
145.18364870261576,39416.39,9
145.20408317747206,39396.26,9
145.22451755210204,39412.145,9
145.24495182649844,39402.426,9
145.26538630065625,39403.94,9
145.28582067482057,39400.66,9
145.30625504851923,39390.94,9
145.3266893222171,39395.188,9
145.34712379544362,39394.957,9
145.36755816867662,39396.65,9
145.38799244166876,39402.203,9
145.40842691443686,39403.805,9
145.42886128697137,39398.527,9
145.4492955592723,39390.258,9
145.4697299315667,39384.0,9
145.49016440340347,39371.734,9
145.51059867523145,39377.2,9
145.53103304683464,39386.05,9
145.551467418205,39380.14,9
145.571901889336,39404.246,9
145.6127705309118,39371.926,9
145.63320500157715,39382.97,9
145.6536392717826,39382.09,9
145.6740736419888,39378.24,9
145.6945079119614,39382.94,9
145.71494238169544,39388.27,9
145.73537675120315,39379.04,9
145.75581112047075,39372.727,9
145.7762454895128,39383.844,9
145.8375484956996,39373.44,9
145.8579829640439,39382.617,9
145.87841733191453,39383.348,9
145.89885159979167,39382.64,9
145.91928606767033,39377.35,9
145.93972043508256,39371.72,9
145.96015470225393,39371.547,9
145.98058906943334,39374.973,9
146.00102353614056,39378.906,9
146.0214579028543,39377.332,9
146.04189216933446,39376.67,9
146.08276100159128,39375.016,9
146.12362963292253,39379.45,9
146.1440640984656,39378.016,9
146.1849327286327,39378.215,9
146.2053670932437,39378.89,9
146.2462358222474,39379.16,9
146.26667018639273,39378.723,9
146.2871045503125,39388.824,9
146.34840754113247,39377.867,9
146.3688420041144,39371.906,9
146.38927636710287,39387.16,9
146.40971062985773,39381.645,9
146.45057945466397,39381.51,9
146.47101371672034,39379.4,9
146.49144817853812,39388.492,9
146.51188254036242,39379.758,9
146.53231690172106,39381.547,9
146.55275116307894,39395.08,9
146.57318562419823,39380.508,9
146.59361998485838,39388.77,9
146.61405434551125,39378.36,9
146.6344886059378,39378.754,9
146.65492306636588,39390.77,9
146.67535742632754,39388.438,9
146.69579168604832,39389.805,9
146.7162261457779,39374.582,9
146.7366605050338,39382.36,9
146.77752912332653,39381.246,9
146.79796358189196,39389.773,9
146.81839794044936,39377.234,9
146.83883219901327,39372.58,9
146.85926655711228,39389.15,9
146.87970101497194,39399.445,9
146.90013527260453,39388.594,9
146.92056963023788,39392.117,9
146.94100408739905,39399.0,9
146.96143834456598,39406.816,9
146.98187270150083,39411.492,9
147.00230705819558,39393.64,9
147.02274141466478,39402.434,9
147.04317577090114,39394.914,9
147.0636101268974,39411.535,9
147.08404458266887,39411.348,9
147.1044788384388,39421.105,9
147.12491319373655,39412.465,9
147.14534744904086,39416.934,9
147.165781903881,39415.934,9
147.1862162587131,39425.81,9
147.2066505133189,39418.363,9
147.22708496769337,39433.617,9
147.247519321827,39424.938,9
147.26795367573504,39429.477,9
147.28838792964234,39421.57,9
147.30882238307822,39429.938,9
147.3292567362878,39437.773,9
147.3496909894966,39447.82,9
147.37012534246605,39437.695,9
147.3905597949779,39447.637,9
147.4109940474882,39446.7,9
147.43142839975917,39450.05,9
147.45186285180534,39449.285,9
147.47229710361717,39449.625,9
147.49273145518964,39444.652,9
147.5131658067694,39451.887,9
147.53360025788425,39484.867,9
147.55403450875747,39441.38,9
147.57446885963873,39455.45,9
147.59490331028792,39466.625,9
147.61533756046265,39456.43,9
147.63577191064542,39464.094,9
147.6562061605946,39475.2,9
147.67664061030518,39456.35,9
147.69707495978946,39473.875,9
147.71750920904014,39477.64,9
147.73794365828508,39468.67,9
147.75837800707086,39457.055,9
147.7788123556238,39477.23,9
147.799246604176,39469.67,9
147.8196810524896,39482.12,9
147.84011540034408,39491.34,9
147.8605496481905,39486.797,9
147.88098399581213,39492.19,9
147.92185269034962,39489.562,9
147.94228703727276,39496.78,9
147.96272148396383,39494.516,9
147.9831557306461,39497.285,9
148.00359007687075,39502.434,9
148.02402442286257,39502.89,9
148.04445886884787,39519.098,9
148.0648931146061,39504.215,9
148.08532745989942,39514.03,9
148.10576190518623,39523.973,9
148.12619615024596,39515.867,9
148.14663049507362,39524.543,9
148.16706483966118,39507.094,9
148.18749918402318,39524.04,9
148.20793352815235,39520.895,9
148.22836787204142,39532.734,9
148.24880231593852,39534.914,9
148.26923655936844,39532.344,9
148.28967090279184,39543.703,9
148.31010524575686,39528.723,9
148.33053958872188,39542.664,9
148.3509739314468,39541.727,9
148.3714082737133,39550.582,9
148.39184251597908,39545.395,9
148.41227695800626,39552.45,9
148.43271129980712,39558.477,9
148.45314564137516,39566.69,9
148.47357998293592,39549.387,9
148.4940143240383,39563.984,9
148.51444866490783,39552.93,9
148.5348829057766,39554.85,9
148.55531734617398,39567.984,9
148.57575168657786,39555.613,9
148.59618592650804,39553.12,9
148.61662036644702,39561.984,9
148.6370547061524,39555.344,9
148.6574889456242,39574.46,9
148.67792328485666,39558.56,9
148.69835772386432,39563.75,9
148.71879196263035,39590.617,9
148.73922630117158,39592.008,9
148.75966073948075,39577.363,9
148.78009507754905,39583.695,9
