object,min_time,max_time,min_flux,max_flux,linearfunc_error,linearfunc_maskederror,linearfunc_amplitude,linearfunc_intercept,linearfunc_slope,linearfunc_nomalized_error,linearfunc_nomalized_maskederror,linearfunc_nomalized_amplitude,linearfunc_nomalized_intercept,linearfunc_nomalized_slope,sinfunc_error,sinfunc_maskederror,sinfunc_amplitude,sinfunc_frequency,sinfunc_hshift,sinfunc_mean,sinfunc_nomalized_error,sinfunc_nomalized_maskederror,sinfunc_nomalized_amplitude,sinfunc_nomalized_frequency,sinfunc_nomalized_hshift,sinfunc_nomalized_mean,skewsin_error,skewsin_maskederror,skewsin_amplitude,skewsin_frequency,skewsin_hshift,skewsin_mean,skewsin_nomalized_error,skewsin_nomalized_maskederror,skewsin_nomalized_amplitude,skewsin_nomalized_frequency,skewsin_nomalized_hshift,skewsin_nomalized_mean,twotrigs_error,twotrigs_masked_error,twotrigs_mean,twotrigs_combined_amplitude,twotrigs_amplitude1,twotrigs_frequency1,twotrigs_hshift1,twotrigs_amplitude2,twotrigs_frequency2,twotrigs_hshift2,twotrigs_nomalized_error,twotrigs_nomalized_masked_error,twotrigs_nomalized_mean,twotrigs_nomalized_combined_amplitude,twotrigs_nomalized_amplitude1,twotrigs_nomalized_frequency1,twotrigs_nomalized_hshift1,twotrigs_nomalized_amplitude2,twotrigs_nomalized_frequency2,twotrigs_nomalized_hshift2,threetrigs_error,threetrigs_masked_error,threetrigs_mean,threetrigs_combined_amplitude,threetrigs_amplitude1,threetrigs_frequency1,threetrigs_hshift1,threetrigs_amplitude2,threetrigs_frequency2,threetrigs_hshift2,threetrigs_amplitude3,threetrigs_frequency3,threetrigs_hshift3,threetrigs_nomalized_error,threetrigs_nomalized_masked_error,threetrigs_nomalized_mean,threetrigs_nomalized_combined_amplitude,threetrigs_nomalized_amplitude1,threetrigs_nomalized_frequency1,threetrigs_nomalized_hshift1,threetrigs_nomalized_amplitude2,threetrigs_nomalized_frequency2,threetrigs_nomalized_hshift2,threetrigs_nomalized_amplitude3,threetrigs_nomalized_frequency3,threetrigs_nomalized_hshift3
187,131.5117555033357,164.98340665466094,28736.725,28766.594,5.4536852419793975,1.536480476260704,28750.933291818226,28750.1397498176,0.004809829162322904,0.1825868037757866,98.93670233009762,0.4756868933753475,0.4702969263922303,0.005389966983117162,17.192139968107206,1.0054211762842737,28751.0891683144,2.933532115025506,0.26898200532473787,8.890320205959965,17.19214258218594,0.03366122644746061,0.4809067292528055,0.09821222245482071,9.003430017130544,1.790503163656623,17.454117478940983,1.0067650358063351,28751.005882930447,2.611603855093169,0.20842692881431113,1.6692118533859652,17.11368590343531,0.03367047609582841,0.47967261511242937,0.10242866831702052,9.350386968574409,0.31725130443724087,17.19535807926372,0.006945703170602323,28848.632308727098,28848.633924932823,28848.632308727098,-2.96017438047306,0.26254018076690605,-7.943778250540866,139.9947880376206,0.00014662784015691616,16.97592323908075,0.05432204484229506,0.485081495003178,4.042053453407288,0.485081495003178,0.045893592390969816,14.889112919770573,-3.621623131305957,-0.09610752442955446,-8.814545234200818,16.981003316266904,0.006446853246349488,30330.64004721452,30330.658025023964,30330.64004721452,-1.9533661792507508,0.4366844634494894,-33.02321115526903,-2096610.7150930956,0.03273354915634105,0.11038578696457522,2098188.2883937224,0.032720408480611134,16.983870006662034,0.04709851378523866,0.3606082857038951,4.652591002850692,0.3606082857038951,0.047023668895026315,16.143195977484368,-4.4967136492160975,-0.10992254755844039,-7.92958754882608,1.0845538809540822,-0.1479715142547802,-1.4815757119731812
188,131.5129283280985,164.8818841716784,18383.012,18413.404,5.073913797767291,2.1122493701498564,18399.806839047804,18417.998590045307,-0.13832671227667684,0.1669489930826305,75.98822079805174,0.5526072337391803,0.5526072337391803,-0.15187608429678967,15.746219147815065,1.1149445072692847,18397.803738996612,3.3386272660337855,0.29761836081685455,12.964314751027928,15.746219081410917,0.03668543791185153,0.4866985774369748,0.10985237624734097,9.931203362916571,1.8395049110087318,16.15745150583409,1.0852207815667116,18397.558839611414,2.6924743885928217,0.37037893596877647,6.552074237104378,15.733367917106358,0.03745358876939424,0.4858683352818052,0.11093139341534397,10.433064866153291,3.115271895264967,15.051924235369347,0.008827085263545371,18390.70816711498,18390.735832939477,18390.70816711498,4.595434914701699,0.21025884911553205,31.899563907466533,10.591976855462404,0.057526052572785195,15.052134673415463,0.04962908187242688,0.4487429441882395,3.5411554097621716,0.4487429441882395,1.0275570904846867,5.6527889888172975,3.4750431840616502,1.0257464394865046,5.1149399060093375,15.028507538864275,0.008787053312115555,18431.559963727475,18433.576207713417,18431.559963727475,-0.6257627492348081,2.134389452220558,-272.6336089457331,2338864.484862614,0.06689875083907813,0.11047512672068042,-2338822.7554371157,0.06689993366443087,,,,,,,,,,,,,
189,131.5534093078095,164.98385972912365,18554.293,18593.959,6.4015785953659705,3.335791778489594,18582.494156759483,18483.986795905643,0.5970727137525665,0.16138704672430712,51.45825024016207,0.7109654807514239,0.20775341613623777,0.5032120646151861,16.05225432029851,2.157180025580291,18573.162449881427,7.636389467654744,0.13574085007587464,11.05953498242854,16.052208058142707,0.054382949690901704,0.4757094556285296,0.1925166418205312,4.537348591089579,0.6426930567400732,15.254317816371083,1.716792072142809,18572.603963915346,8.814088144825666,0.19261561535561145,1.0139853850151381,15.340245425941118,0.04820960807425883,0.4607673411321393,0.21382046059472362,5.897474479509926,1.611383841665104,10.669148955087074,0.007726168797149449,18576.76518679377,18576.79594525593,18576.76518679377,8.454798112808248,0.420428439102647,-32.02168806717135,11.107949729840813,0.11093172782693828,10.669149534610506,0.02870102192314198,0.5665337208657194,3.178343466554757,0.5665337208657194,0.21314959933234054,14.05512411563023,-1.8456424467982067,0.28003566319339523,3.7085223895123085,10.672236575638468,0.007046314724353221,20374.910584398367,20374.938184683073,20374.910584398367,-8.952340317832498,0.40941929359720675,-33.536587164894485,1376374.4764286184,0.03127891462580691,-0.04714885146360448,-1374573.7315719167,0.03129920408508545,10.666709658769353,0.04724268868665579,0.8577461967659779,1.9297303146253548,0.8577461967659779,0.2247894160102757,13.750993229336194,-1.7050015543308346,148.9064523708947,3.7743846453925745,-0.20316831405687463,-149.3803088833839,3.7695101669568274
190,131.51246049799374,164.9837957074487,33325.656,33393.65,11.11010371958814,5.30588936891343,33373.169766712934,33223.0874965245,0.9096788538830776,0.16339829572591671,51.859825915853556,0.6987935216772827,0.2509868644535004,0.4478066572237824,13.085312146892841,2.6170250359846183,33359.16442478995,16.652562010054144,0.1634776147227442,6.553626213164017,13.085313033990676,0.0384890678173739,0.4928142353415317,0.24491216405919602,5.471820122391886,0.22136650310487757,12.876158004722804,2.5829546330949706,33357.9310897413,16.743536001310986,0.1850659991916056,1.8392551943185877,13.002354184261867,0.0389251608671555,0.48085944010535414,0.23889455040083926,5.890911701238263,1.1775145255541766,13.06743212525497,0.017410313485227372,33407.49245744701,33407.494327233726,33407.49245744701,13.394701618368607,0.18708682184688563,-9.614256212210522,184.16619989825412,0.002087749203230465,13.07031944638367,0.033265998310363365,3.4915141616782526,3.7816418697630185,-3.4915141616782526,-0.21636089089976213,6.04933726433218,-0.6430248852506055,4.017370063363458,0.2709834436127856,13.06745144343579,0.017393831383916952,33439.14989143374,33439.15086756869,33439.14989143374,13.39495817659699,0.18708517871500416,2.9522015686117946,78.0134907276971,0.0044241406849630125,5.527640564041736,83.38379692488137,0.000688486217677633,,,,,,,,,,,,,
191,131.51226648394368,164.983655030941,19505.684,19638.463,28.56246320615645,56.70206534598676,19572.366123749147,19584.258164990577,-0.09042533871074808,0.21511280553518813,125.10939685632904,0.5022038405858473,0.5022038405858473,-0.02279473144459062,12.24053533884244,3.5344657775493915,19577.974277107016,40.919627653411816,0.2940107631155928,13.984899884197494,12.240514202810932,0.02661936643439424,0.5444414893952078,0.3081782571764199,9.84088741035983,0.4515744949270558,14.321607332548409,5.050595640714949,19572.51141191916,32.72225840268279,0.20944108318875185,3.2645894265294917,12.931213021366334,0.031206818314461426,0.542652828417228,0.2968272180976887,10.297205382129237,2.1622987141073233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21028566312551,0.0026194013373692917,0.5428619051076025,11.694297497823486,0.5428619051076025,-0.3851642851088012,10.648713338709134,-0.9975598229265297,0.21621402658836558,14.39942730987929,-3.6102404672372916,0.07833602366237541,27.379982441856473
192,131.51243817884824,164.9837265744427,35009.453,35067.457,6.9013357356672405,2.184270018835247,35031.02512173478,35030.781958308464,0.0014738630977052622,0.11898034162587409,56.105934577517466,0.37190748456640055,0.37105698982812535,0.0008504947382751936,11.510306289752053,1.3056729508081746,35030.924241260414,3.305140357778866,0.791947878906295,4.085870058243935,11.510308493895325,0.022510049015985814,0.37016836737675624,0.05698042324978021,26.5073413459807,0.4657599596873653,11.551277983718359,1.3139896080851101,35030.93931428047,3.1746138546644933,0.7721151620282063,0.3933668451563088,11.500733644488587,0.023036340819606704,0.3700073246842644,0.0572513400528162,26.533124252814734,1.0503875782689611,11.12513588719676,0.009585961784803336,35034.839109547094,35034.839406697276,35034.839109547094,3.3390349620396926,0.7855324226868132,-3.277597330294006,6.300658082646516,0.09571466194156782,11.125127633993053,0.14943041225933146,0.43786024501391807,0.6680068901842697,0.43786024501391807,0.05756660641458683,26.29286429286364,-0.5013639643758138,-0.10881839655126513,3.200190172656699,11.0177607171523,0.009315355462637114,35031.32074925957,35031.33769000695,35031.32074925957,-4.001263982780485,0.4807124617249361,34.45073416050408,-4371613.8297229055,0.123993048450069,0.17423291819367237,4371614.599820695,0.12399306457224288,,,,,,,,,,,,,
193,131.5118813017325,164.98336222708167,19656.754,19732.041,12.876699788507091,12.821391106400284,19699.65865145448,19719.281260676726,-0.149207881660706,0.17103483720306858,77.90555338886428,0.5698812737189216,0.5698812737189216,-0.06633560594681757,13.518118925191091,3.220461296740573,19695.747663440372,14.193865541749537,0.875477430536263,21.537446006403894,13.518105611593645,0.04277574023642476,0.5179333880688564,0.1885302056153182,29.30343380260929,1.5846882209680002,13.827775727164413,3.1629352555169605,19695.892621631574,13.67111289095528,0.9052405326238827,18.781986545172924,13.447892004581194,0.041026741755120964,0.5164962678669716,0.19038002922504385,29.342478433521176,3.18151571499339,9.667065821706629,0.02090638720803827,19691.81991563168,19691.839162558477,19691.81991563168,15.65791078455237,0.8650074494301353,23.029008125485184,13.017726464034629,0.2596520490263838,9.667046425340754,0.0032614469641748583,0.46576369209628615,22.26973069230737,0.46576369209628615,-0.20797578504239816,28.953593133814806,1.6990853952689904,-0.17290549700170657,8.690892242898743,9.571736731121996,0.020583926668541933,19683.90806586309,19683.9208369523,19683.90806586309,15.795728785587814,0.8708031814559875,22.178826168988245,2621226.9461897407,0.17481241018965019,-2.331331374007916,-2621222.574572123,0.174811711504631,9.574890052464182,0.02717499405429492,0.38695118306184667,2.630211685803134,0.38695118306184667,-0.2096602810762264,29.142284262250268,1.6141365825711849,-516.2450359699947,6.083852733639453,-1.4430847268676015,516.1600341965067,6.082495758996093
194,131.51207579890615,164.98339782339465,16417.086,16489.8,11.572528726407635,13.576628387110283,16452.736907751838,16457.827263977535,-0.038706378823206974,0.1591513151031123,82.89742380880041,0.49028945941412755,0.49028945941412755,-0.01781711458582112,12.735194643434195,2.909375996744622,16451.603859743474,12.849658092253748,0.3664077959609908,6.368736491393694,12.73518837508964,0.040011005658209656,0.47470579581780054,0.17671537768617568,12.264042623046604,1.148751188815724,13.300968555338146,3.4757569281347966,16453.29443168224,12.03782449580098,0.4228371211940727,0.3435024380169244,12.17745498894277,0.03743458827633115,0.4656831425210928,0.1911851296013841,11.8388226807137,0.23313106009157247,11.735105626703458,0.03636830070690887,16452.72523376449,16452.75097811682,16452.72523376449,10.971564546186945,0.44423489053865167,-4.969664024271251,8.995797417452724,0.2597860554108047,11.735105501680257,0.028516641293513237,0.4901289122751151,3.968506439193122,0.4901289122751151,-0.15088644484863425,14.869128831850587,0.045513956869259506,-0.1237149005625635,8.695381475200808,11.734691242354792,0.03646844614660617,16393.304094629006,16393.304262917223,16393.304094629006,12.600452541688925,0.4253899533513565,-2.3489571411102874,1811930.2582717652,0.06653844918576202,-1.3852390352171718e-05,-1812004.6622835125,0.06653534163602792,10.436247804257501,0.016374582432263446,0.45677065900937475,5.359835082728225,0.45677065900937475,-0.1358695276857145,21.35623611403917,-2.8949296532364315,158.7949918548862,9.453557944697652,-3.1719008730259652,-158.9190282591084,9.457309297388221
195,131.5122904466407,164.98350700396986,18719.693,18779.73,13.138004814200823,12.396774001190087,18747.618253384157,18756.166679033766,-0.06500096394472156,0.21883180062629576,128.82161144067047,0.46513405706745564,0.46513405706745564,-0.03623867516079935,15.701324707645814,2.642586003343451,18747.48614895599,14.491864365785862,0.42517107059477943,3.907090973172415,15.701321529379847,0.04401597440804927,0.462933772648563,0.24138234055313426,14.23098899224722,1.3989481421721717,15.512725609543848,2.5055847825091155,18746.799885266668,13.987012592570917,0.3887251511237604,3.255783203619655,15.607742648141862,0.04189291216296889,0.4571919859346351,0.24156097313621594,13.978778672948652,0.3161047961353202,14.434315309161569,0.02892287766114393,18747.26640049904,18747.274910958837,18747.26640049904,-13.84524143903454,0.4209934432980188,-3.1883874561050702,-7.195903460186804,0.18943595301050378,14.434354704883232,0.060986316727517406,0.45928675771581756,2.466659926072823,0.45928675771581756,0.23060933961271782,14.091213631191836,-1.2297404081570482,0.11985117456084463,6.3413636512696145,12.344616019609607,0.02248211996454837,17888.617723216346,17888.62416615324,17888.617723216346,-15.380933672553674,0.5043962447065382,-15.16036021488141,-2919100.6415575873,0.05919305829574804,-0.5811831523489982,2919956.8584272484,0.05918362510077894,,,,,,,,,,,,,
196,131.5536922895917,164.98413149021508,32021.316,32051.604,5.708795578810645,1.4904080601548149,32035.513360795805,32036.53611770726,-0.007774444743070064,0.18848374203679813,104.65346158974975,0.46874540398204023,0.46874540398204023,-0.008581058581015428,16.47036571532023,1.5347350640810786,32035.892634594773,4.677964057639533,0.432628465853054,3.0767063595254465,16.47035806474615,0.050672073349917475,0.48126970155806614,0.15444903883762012,14.46315979010837,0.43019818342785215,16.415747523990444,1.4790642956451914,32035.541998944358,4.652394962462668,0.39983317516924705,0.03483109423319991,16.308773233782574,0.05224409058092182,0.4833155110523798,0.16046199448582157,14.89324041434209,1.3065851625870928,14.921477102147037,0.00487107959086807,32036.17153984113,32036.187067122042,32036.17153984113,5.073739615602248,0.41555771674805175,-0.37363682817610705,3.6750301382730273,0.2727106883591132,14.921497493760372,0.10853227298310619,0.4904766442302465,1.5673498766299918,0.4904766442302465,-0.16750893952145013,13.892745377457393,0.8871567901306017,-0.12132615101584249,9.116581641176296,14.934747049269948,0.004874957913961979,32017.538519185608,32017.538769606315,32017.538519185608,4.252169590618641,0.4383454851484907,-4.004363708351698,4070575.1602910007,0.06501818460489957,-0.019802469185205777,-4070604.3877383587,0.06501762680980651,14.842582775184109,0.047966645652317765,0.4175426851515923,3.511295812106013,0.4175426851515923,-0.09775327786591709,17.045833820128756,-0.769970071437262,-205.3655719213117,7.392151844829036,-2.405430542447584,205.38387326639895,7.388960962483432
197,169.76464334962657,258.46747730500647,280004.38,280101.84,16.459039141569228,1.447865675520233,280050.1239039664,280045.9280002038,0.01623377844801186,0.16887994194095504,87.13657698651211,0.4693608040877005,0.45458569476959965,0.014775109318100854,15.61736288491113,3.7244328923193906,280048.4794771608,10.376795749812045,0.31123956368881983,1.5633744575021207,15.617360761638793,0.03821496323601974,0.4524876366488081,0.1064731938303705,27.607945527414014,0.9936958341152514,15.615143524843702,3.738172650311893,280048.5364775071,10.420953074946429,0.3042887229482548,1.4558250355216342,15.67630016450722,0.03749129855167479,0.45312198767807904,0.10469322945044826,27.34873294439592,0.4395929685669239,15.316521919164241,0.006114125350758519,280048.14356567676,280048.1440393431,280048.14356567676,-10.675473552293655,0.30772032112900655,2.3041618507554147,-5.123595822968544,0.16264797206240664,15.582786807512793,0.12897281555180512,0.5108562090729426,1.4398885712849645,0.5108562090729426,0.10483516469518928,27.648423901342735,0.9801684788868077,-0.06913515965006892,1.8077355741036214,15.57530240123201,0.00629216944040229,280043.8595432175,280043.85954742826,280043.8595432175,-10.388153414990384,0.31133992313511916,1.5341248563083494,-35128507.06920629,0.050100885332930785,0.04929758062443392,35128503.848558225,0.050100890671468966,15.301488650196934,0.01572878131293687,0.445486489388375,11.42240216084643,0.445486489388375,0.11232476460496373,27.221870528894257,1.145384593990607,544.8693179217545,13.734753643871093,-8.02997657554084,-544.8946644180569,13.734900575652874
198,131.51263749258942,164.98422615566233,53359.832,54302.523,202.1374930652591,1105.1566104696767,53970.939558060025,54968.13635846338,-7.582516930812417,0.2144260346871448,103.45105362012168,0.6482586107855297,0.6482586107855297,-0.26922807976202123,7.2708646326404445,8.17287039898579,53847.642269098294,343.0619878517301,0.3856235642332949,1.6098118983978267,7.270820742291873,0.008669706475184568,0.5174665707496272,0.36391755912758667,12.90747070825723,1.1609363728968813,5.824427923299039,4.775362850909447,53845.164217438585,344.0545630115378,0.38415841836088727,0.1746213443882378,5.900714151674312,0.0050707197190728035,0.5163671087577139,0.36488187240745884,12.934879297497286,0.396975074648252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.036309883306974,0.0017335175818633613,0.5248547825491113,7.716228584108661,0.5248547825491113,0.2477877361209138,14.15438618313611,-2.340439952093698,242.360429624455,9.649486959570128,-5.186418658127959,-242.2004366216286,9.647432088977647
199,131.51222570295795,164.98390570106858,50223.4,50513.445,57.96856979895527,92.94206699309863,50422.72278120071,49947.031942506954,2.8832560162301615,0.19986060714356568,81.0618103707772,0.6872132986285262,0.3544807132439002,0.33273258538462597,13.872594531419244,12.330692284860321,50382.37788568546,82.04717484270489,0.33459786213013,8.49986401997848,13.872547574897306,0.042512681571256865,0.5481152990575987,0.2828776689916551,11.199521984505703,2.2381011076277786,15.567978429255716,16.492983158886496,50370.65043007494,76.00500403899822,0.3844326149673419,0.3624152211662177,15.435214318023204,0.05550923991756562,0.5182367006310843,0.26365511143210124,12.374697034048292,0.19175061004564847,7.659743073473181,0.07904787877172643,50358.90334946599,50358.90564575803,50358.90334946599,81.80518195257376,0.4104402854428043,-2.761105436599238,-73.27452928824559,0.17012228763674145,7.65974588373908,0.020851193761732043,0.4671803744944774,2.2693674097246164,0.4671803744944774,0.2820430670078492,13.738113861359945,0.9513326102910726,0.25263134373055235,5.694270589418978,7.707110134326387,0.11169656932262613,33533.77965428781,33533.78049154815,33533.77965428781,150.95548721862244,0.3416936703397388,7.4303522341133315,6067512.608764199,0.05781365905304757,-0.6802596207435929,-6050710.389546488,0.057899432008013466,,,,,,,,,,,,,
200,131.5129081015184,164.98422298544028,35738.77,35829.73,19.386162057301377,14.875731362407024,35786.45761627088,35839.86515879974,-0.40610114474563913,0.21312843070910448,122.56307326311813,0.5242701876746343,0.5242701876746343,-0.14943644778475662,18.069986375685428,6.312058811213305,35775.79851493658,19.23019765930818,0.28108105668237215,11.488538339085189,18.070003405333885,0.06939419548751505,0.4070857325170492,0.2114131372804428,9.408088519200543,0.3445587482981549,18.163283978955867,5.538986327963561,35778.57667324581,16.553876631838094,0.2028444764276421,1.7754862841236603,17.8460744437415,0.06739158240971882,0.4144609587065589,0.19862785025923957,8.216718261301354,0.8062706939419648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,120.53898458297044,130.22495576023357,94905.05,94942.49,7.009395408361624,0.7685709731704466,94922.44989564824,94920.2806844724,0.016657415340933127,0.18721675770195748,103.4048424302104,0.4647408025707679,0.46043142103017043,0.004309381540597438,18.591567693267955,0.49610937697782176,94922.35672687973,1.2508140832122314,29.514323395280073,107.52088301044489,18.59156517370933,0.01325064856823197,0.46225233685274025,0.03340779006288632,285.8750995559409,5.646344157283375,18.680974160465123,0.35883608711003667,94922.37880790088,1.0343606203978244,28.665732052579266,2.7227355811364777,18.663607312096374,0.011602252567520802,0.4628376611597264,0.02987708730619385,278.7624418436897,0.6000928508645269,18.548282894709732,0.003775341304456934,94922.35446317901,94922.41546668374,94922.35446317901,1.2621985293981033,29.488942752189175,-104.31660774016326,-0.9749098318360877,4.348708832396451,18.548308330297516,0.045772549316549165,0.4621917637855169,5.58532206278965,0.4621917637855169,0.03371671972205435,285.6274338531172,-5.50037378275401,0.02605251978937264,42.12172677403906,18.539226879825904,0.003776926013157012,94922.35111207709,94922.40794083774,94922.35111207709,1.2633128322331144,29.48541834397192,-103.86821810084058,-11519123.593865875,4.559980579569925,-0.13349913797756,11519122.741433136,4.559980590934408,18.517390028038385,0.044740594694826046,0.4613588911170376,5.712851671951373,0.4613588911170376,0.03378229336777285,285.66355396722196,-5.519618615484891,-2131.2127697815126,44.24496881958065,-0.9893610276544658,2131.2271880000744,44.244947329523846
202,131.51299210250727,164.9842576848896,40230.613,40275.086,8.150233783654796,2.418141927348687,40251.28494058073,40251.893932470106,-0.0046306595237395965,0.18326251396698442,99.2111683656077,0.46482001620596214,0.46482001620596214,-0.003485126587832146,15.042353567936342,2.096763468651512,40251.94922650685,7.7541528031316,0.501503461086976,15.614131444531068,15.042350847945475,0.047146866533736884,0.47975710776633473,0.1743558747057216,16.785891063043525,3.0285749008269107,16.02588841291288,2.0884412203988787,40251.228428838374,6.345018847982719,0.5627922461488666,8.123406061072842,14.803322989965729,0.046091150671545324,0.48189287453269164,0.1809082068074266,16.783646244236163,1.4591975488663242,14.843554604529526,0.007964521738041705,42123.81829744003,42123.82409792954,42123.81829744003,-8.425693454700866,0.4884885480083326,17.53884077350195,-1873.5665130277782,0.004565018852154534,14.84355302045802,0.0017051744416048784,99.31549832110538,99.47758241541898,99.31549832110538,0.1894575473227889,16.350266993179602,3.241652675280341,98.8739080547126,0.09973442160226473,14.72988598518464,0.008209935296692915,40240.5181382603,40240.521396889104,40240.5181382603,-8.631061943524376,0.49800779469725187,16.191779186614404,-4185683.823633396,0.09788978829798116,0.2050688896182543,4185693.379658181,0.09788955128840061,14.680706428502157,0.052206948954483565,0.4663820139715651,3.1814839523800194,0.4663820139715651,0.18532448984579614,17.061142261789048,2.854948488312492,-275.35950463551944,10.900330891782238,-0.936551032907198,275.3858522612452,10.899984140933888
203,131.5120711743075,164.9837525131734,38735.1,38893.582,31.760970179421125,38.02174885771749,38818.76229337931,38877.43710036751,-0.4461552955882855,0.2004074291050071,111.09245728856452,0.5278977636533234,0.5278977636533234,-0.09422879495197099,14.053568712424044,6.541393821575497,38810.20567879771,40.96037490830184,0.3817801559362737,3.521675217582747,14.053571562629145,0.041275317372151725,0.4739067502733193,0.25845430809304015,12.778816566879282,0.32330382266648733,14.237752475542411,6.742347983872289,38809.82972678227,40.06122027928241,0.3873498744507354,1.1172812199576692,13.971185701072134,0.04060642807141465,0.4665585770689066,0.2568453328062432,13.282213353041826,1.5292960278210355,,,,,,,,,,,,,,,,,,,,,16.848147022473164,0.14810246253830917,38905.97646170469,38906.257192463556,38905.97646170469,-11.827278308318332,1.2760134831929717,-147.7979748032864,-4733075.57101541,0.06316701733331032,0.15152175373308224,4733251.576168702,0.06316426683171966,,,,,,,,,,,,,
204,131.53325294402748,164.98414792200492,38927.805,38981.965,9.848261580554013,3.709177752162579,38954.94335022461,38950.78910051205,0.025179690078644464,0.18183643981821673,97.22402181257324,0.5010773675150771,0.48552561034375474,0.015551757171322367,16.52163091604472,2.6542106597788955,38955.242463296265,7.094688572111991,0.22128825607568867,12.192546670507957,16.521629710517832,0.049006697799036145,0.5066055529952109,0.13099480183607368,7.402711109427005,0.45847299948512577,16.620157199504728,2.4362863112097513,38955.734773226584,7.4919732139811135,0.2928317405201968,6.3834211482465655,16.955285659678808,0.04556318888419501,0.516567849348717,0.12628284086487776,9.322801620925182,1.2855959675076156,16.00290468279105,0.01479653917960511,38417.543831315226,38417.55140280976,38417.543831315226,12.128727020398133,0.1398124734998875,23.366615199358804,545.293850235265,0.013492998086811937,,,,,,,,,,,13.589662468382201,0.010405445704842838,39006.46329379913,39006.46632431446,39006.46329379913,8.726849948279257,0.5441649076688284,-15.375935075493492,-3683601.876964243,0.04826393083044937,-9.658904603871621e-05,3683543.4399219006,0.04826483601852006,13.36955389486269,0.01320927986467312,0.4944081402646755,10.168526509771663,0.4944081402646755,-0.16998540289876848,18.416197473014172,-9.917654861449899,145.69608292794945,6.687505977404827,-1.5486616085435696,-145.583127824183,6.687265304216357
205,120.55996274002972,130.24588374467567,55723.57,55756.402,5.849499323062802,0.9182703435660207,55740.068570242445,55749.863742440655,-0.08124730611716584,0.17816457489834175,93.55770620412122,0.5025149318482742,0.5025149318482742,-0.023969145616810024,16.9266601942699,1.095040874931837,55739.962728434286,3.187362008110331,1.1730393122306935,30.218491382193246,16.92668363206188,0.03335340770074608,0.4992977837518432,0.09708346136829708,11.361162910862008,1.9944969523578953,17.202411270053037,1.0724251313683262,55739.46426564787,2.4242297658829264,1.392775883377988,4.2971389681501675,16.805460413561143,0.032090219901425035,0.4975842696276107,0.09829861565072211,11.64636990353808,0.23435345462254634,,,,,,,,,,,,,,,,,,,,,16.365425009923268,0.0038875273679847755,55816.36796909613,55816.47106787106,55816.36796909613,24.843585514433112,0.5595028410538302,107.28098129095176,7031316.055089617,0.2255170165742115,6.653600799922415e-06,-7031313.458072687,0.22551701222929238,,,,,,,,,,,,,
206,120.5391089483528,130.24549836781807,59477.605,59507.09,5.498414525657584,0.7852317702977375,59491.89539719303,59491.79788501152,0.0007486798602447062,0.18648175430418365,101.57276575834887,0.4846666845187586,0.48442022095172294,0.0002464635670356981,18.595750034421037,0.3322821917851771,59491.89670378844,0.8715554532071181,108.37506225465548,41.885988787094185,18.595733197292123,0.011269699836451338,0.4847108975405779,0.029554218496178813,1051.9296059029223,3.4951607259464086,18.540108414926515,0.361965646937292,59491.887694019104,0.7456710038148188,108.05965786465062,3.655954036394214,18.568349750804316,0.012073389043545888,0.48452439237517336,0.02878877516902381,1050.476201055223,1.1832715192662489,18.548234661430694,0.003876217770385941,59491.89843826382,59491.916630864434,59491.89843826382,0.8727770939137779,108.37489721736303,-41.86032568332614,0.6567180715400116,17.041745544619605,18.451570696480342,0.22711808728905086,0.48449951706982997,1.1692496596925201,0.48449951706982997,-0.027657984956044317,1041.9680783397075,0.20844884549705212,0.022148367639015072,165.4637628551036,18.6350999193951,0.003922221435167817,59491.87097727209,59491.87610159116,59491.87097727209,0.2042050121895588,108.26015680152628,-24.692320327718814,-10991120.35259959,17.194013998986016,-6.071252217647091e-07,10991120.516809506,17.194013989731157,18.551290989303812,0.041796039482855415,0.48454445287211684,6.302888811331583,0.48454445287211684,-0.039520944971954554,1009.1072423308412,6.283244144517023,-1462.3116424598777,166.51666370659115,-0.07896208019687943,1462.3284981525164,166.5166440293793
207,120.53920378318436,130.2455811041873,86927.96,87907.14,182.55908139089672,590.145252240861,87423.7938072117,85991.37535956837,10.99782760765984,0.18644077839712656,90.28156971488855,0.5063765673437962,0.397357730693446,0.10901883665035027,,,,,,,,,,,,,13.805028184394944,47.099286674665144,87350.17563538688,208.21791985075268,0.7080346718433368,0.6015659759134676,12.940712712452173,0.008418732107088937,1.5226014708807012,1.527231707167238,2.6237251650001236,1.787341465401832,,,,,,,,,,,,,,,,,,,,,12.810869787594761,1.1168249626414046,109325.91514830456,109325.93082472576,109325.91514830456,855.061266251236,0.24386803506210628,58.54637727027052,6695347.126264369,0.11179618528523068,-0.008209999872907874,-6718276.45821766,0.1116625563016229,,,,,,,,,,,,,
